"student_id","ma_mon","ma_lop_hoc_phan","loai_hoc_phan","diem_thong_thuong","diem_giua_ky","diem_thuc_hanh_hien_tai","diem_thuc_hanh_tich_hop","diem_thuong_ky_lt_list","diem_giua_ky_lt"
"SV1116","INT1003","L01","tich_hop","","","","1.64","9.73,1.71","9.73"
"SV1117","INT1001","L01","tich_hop","","","","9.88","8.58,9.63","8.58"
"SV1117","INT1002","L01","ly_thuyet","5.67,5.67","5.67","","","",""
"SV1117","GDQP102","L01","ly_thuyet","3.48,3.48","3.48","","","",""
"SV1118","INT1002","L01","ly_thuyet","9.27,9.27","9.27","","","",""
"SV1118","INT1003","L01","tich_hop","","","","2.34","5.47,2.57","5.47"
"SV1118","GDTC101","L01","thuc_hanh","","","8.64,0.38,8.64","","",""
"SV1119","INT1003","L01","tich_hop","","","","3.84","4.77,7.15","4.77"
"SV1119","GDQP102","L01","ly_thuyet","6.2,6.2","6.2","","","",""
"SV1120","GDQP102","L01","ly_thuyet","0.41,0.41","0.41","","","",""
"SV1120","INT1002","L01","ly_thuyet","8.02,8.02","8.02","","","",""
"SV1121","INT1001","L01","tich_hop","","","","7.26","7.11,4.39","7.11"
"SV1121","GDTC101","L01","thuc_hanh","","","9.03,8.8,9.03","","",""
"SV1121","INT1003","L01","tich_hop","","","","4.5","0.84,5.14","0.84"
"SV1121","GDQP102","L01","ly_thuyet","0.11,0.11","0.11","","","",""
"SV1122","INT1001","L01","tich_hop","","","","6.3","7.92,3.7","7.92"
"SV1122","INT1002","L01","ly_thuyet","4.93,4.93","4.93","","","",""
"SV1123","INT1001","L01","tich_hop","","","","3.63","4.5,5.26","4.5"
"SV1123","GDTC101","L01","thuc_hanh","","","9.07,8.42,9.07","","",""
"SV1123","GDQP102","L01","ly_thuyet","5.92,5.92","5.92","","","",""
"SV1124","INT1001","L01","tich_hop","","","","7.63","8.49,4.24","8.49"
"SV1124","GDQP102","L01","ly_thuyet","2.57,2.57","2.57","","","",""
"SV1124","INT1003","L01","tich_hop","","","","9.38","9.39,6.18","9.39"
"SV1124","INT1002","L01","ly_thuyet","0.78,0.78","0.78","","","",""
"SV1125","INT1002","L01","ly_thuyet","5.9,5.9","5.9","","","",""
"SV1125","GDTC101","L01","thuc_hanh","","","6.57,0.76,6.57","","",""
"SV1125","GDQP102","L01","ly_thuyet","0.75,0.75","0.75","","","",""
"SV1125","INT1003","L01","tich_hop","","","","7.03","6.77,7.66","6.77"
"SV1126","GDTC101","L01","thuc_hanh","","","3.93,9.65,3.93","","",""
"SV1126","INT1002","L01","ly_thuyet","9.24,9.24","9.24","","","",""
"SV1126","INT1001","L01","tich_hop","","","","1.11","2.38,3.37","2.38"
"SV1127","GDQP102","L01","ly_thuyet","8.22,8.22","8.22","","","",""
"SV1127","GDTC101","L01","thuc_hanh","","","8.13,0.62,8.13","","",""
"SV1127","INT1002","L01","ly_thuyet","0.54,0.54","0.54","","","",""
"SV1128","GDTC101","L01","thuc_hanh","","","6.82,3.93,6.82","","",""
"SV1128","INT1001","L01","tich_hop","","","","6.71","5.5,4.99","5.5"
"SV1128","GDQP102","L01","ly_thuyet","6.91,6.91","6.91","","","",""
"SV1128","INT1003","L01","tich_hop","","","","9.57","8.63,8.6","8.63"
"SV1129","INT1002","L01","ly_thuyet","6.18,6.18","6.18","","","",""
"SV1129","GDQP102","L01","ly_thuyet","4.4,4.4","4.4","","","",""
"SV1130","INT1003","L01","tich_hop","","","","9.39","6.14,9.35","6.14"
"SV1130","GDQP102","L01","ly_thuyet","2.12,2.12","2.12","","","",""
"SV1131","GDTC101","L01","thuc_hanh","","","5.87,6.49,5.87","","",""
"SV1131","INT1002","L01","ly_thuyet","5.4,5.4","5.4","","","",""
"SV1132","INT1001","L01","tich_hop","","","","4.16","0.36,7.97","0.36"
"SV1132","INT1002","L01","ly_thuyet","8.51,8.51","8.51","","","",""
"SV1132","GDTC101","L01","thuc_hanh","","","1.5,6.57,1.5","","",""
"SV1133","INT1001","L01","tich_hop","","","","3.62","9.65,3.78","9.65"
"SV1133","INT1003","L01","tich_hop","","","","5.56","0.03,6.93","0.03"
"SV1133","GDTC101","L01","thuc_hanh","","","9.86,0,9.86","","",""
"SV1133","GDQP102","L01","ly_thuyet","0.63,0.63","0.63","","","",""
"SV1134","GDTC101","L01","thuc_hanh","","","6.5,1.07,6.5","","",""
"SV1134","INT1001","L01","tich_hop","","","","2.47","4.96,2.54","4.96"
"SV1135","GDTC101","L01","thuc_hanh","","","4.24,3.43,4.24","","",""
"SV1135","INT1002","L01","ly_thuyet","7.68,7.68","7.68","","","",""
"SV1136","GDQP102","L01","ly_thuyet","3.58,3.58","3.58","","","",""
"SV1136","GDTC101","L01","thuc_hanh","","","3.92,4.77,3.92","","",""
"SV1137","GDQP102","L01","ly_thuyet","4.15,4.15","4.15","","","",""
"SV1137","GDTC101","L01","thuc_hanh","","","2.69,6.81,2.69","","",""
"SV1137","INT1003","L01","tich_hop","","","","4.92","0.54,4.15","0.54"
"SV1138","INT1002","L01","ly_thuyet","5.89,5.89","5.89","","","",""
"SV1138","INT1001","L01","tich_hop","","","","3.2","7.3,2.97","7.3"
"SV1138","INT1003","L01","tich_hop","","","","8.33","4.32,5.12","4.32"
"SV1139","INT1002","L01","ly_thuyet","0.81,0.81","0.81","","","",""
"SV1139","GDTC101","L01","thuc_hanh","","","7.41,2.8,7.41","","",""
"SV1140","INT1003","L01","tich_hop","","","","2.01","3.86,6.15","3.86"
"SV1140","INT1001","L01","tich_hop","","","","1.06","6.11,3.72","6.11"
"SV1140","INT1002","L01","ly_thuyet","9.04,9.04","9.04","","","",""
"SV1140","GDTC101","L01","thuc_hanh","","","4.72,5.3,4.72","","",""
"SV1141","GDQP102","L01","ly_thuyet","0.15,0.15","0.15","","","",""
"SV1141","INT1002","L01","ly_thuyet","0.24,0.24","0.24","","","",""
"SV1142","GDTC101","L01","thuc_hanh","","","9.87,6.52,9.87","","",""
"SV1142","INT1001","L01","tich_hop","","","","1.13","9.34,2.51","9.34"
"SV1142","INT1002","L01","ly_thuyet","6.11,6.11","6.11","","","",""
"SV1143","INT1001","L01","tich_hop","","","","1.33","3.05,3.41","3.05"
"SV1143","INT1003","L01","tich_hop","","","","7.56","6.2,6.88","6.2"
"SV1144","INT1002","L01","ly_thuyet","4.77,4.77","4.77","","","",""
"SV1144","INT1001","L01","tich_hop","","","","4.71","2.08,5.3","2.08"
"SV1145","GDQP102","L01","ly_thuyet","2.77,2.77","2.77","","","",""
"SV1145","GDTC101","L01","thuc_hanh","","","7.56,4.55,7.56","","",""
"SV1145","INT1003","L01","tich_hop","","","","9.61","9.27,5.12","9.27"
"SV1146","INT1003","L01","tich_hop","","","","1.31","3.94,4.38","3.94"
"SV1146","INT1002","L01","ly_thuyet","5.51,5.51","5.51","","","",""
"SV1146","GDTC101","L01","thuc_hanh","","","2.7,5.09,2.7","","",""
"SV1147","GDQP102","L01","ly_thuyet","2.01,2.01","2.01","","","",""
"SV1147","INT1002","L01","ly_thuyet","7.88,7.88","7.88","","","",""
"SV1148","GDTC101","L01","thuc_hanh","","","3.94,3.68,3.94","","",""
"SV1148","INT1003","L01","tich_hop","","","","1.52","1.61,2.76","1.61"
"SV1149","GDTC101","L01","thuc_hanh","","","5.58,2.08,5.58","","",""
"SV1149","INT1002","L01","ly_thuyet","2.83,2.83","2.83","","","",""
"SV1150","GDQP102","L01","ly_thuyet","0.8,0.8","0.8","","","",""
"SV1150","INT1003","L01","tich_hop","","","","8.23","9.06,4.13","9.06"
"SV1150","INT1002","L01","ly_thuyet","3.59,3.59","3.59","","","",""
"SV1151","INT1002","L01","ly_thuyet","8.82,8.82","8.82","","","",""
"SV1151","GDQP102","L01","ly_thuyet","1.26,1.26","1.26","","","",""
"SV1151","INT1003","L01","tich_hop","","","","6.43","6.76,4.56","6.76"
"SV1151","GDTC101","L01","thuc_hanh","","","4.71,3.79,4.71","","",""
"SV1152","INT1002","L01","ly_thuyet","7.07,7.07","7.07","","","",""
"SV1152","INT1001","L01","tich_hop","","","","4.05","6.88,7.79","6.88"
"SV1152","GDQP102","L01","ly_thuyet","8.96,8.96","8.96","","","",""
"SV1152","INT1003","L01","tich_hop","","","","2.83","3.65,3.94","3.65"
"SV1153","GDQP102","L01","ly_thuyet","5.15,5.15","5.15","","","",""
"SV1153","INT1003","L01","tich_hop","","","","2.57","1.37,5.09","1.37"
"SV1153","GDTC101","L01","thuc_hanh","","","5.64,6.75,5.64","","",""
"SV1153","INT1002","L01","ly_thuyet","8.16,8.16","8.16","","","",""
"SV1154","GDTC101","L01","thuc_hanh","","","6.92,0.07,6.92","","",""
"SV1154","INT1002","L01","ly_thuyet","4.64,4.64","4.64","","","",""
"SV1155","GDQP102","L01","ly_thuyet","0.58,0.58","0.58","","","",""
"SV1155","INT1002","L01","ly_thuyet","1.56,1.56","1.56","","","",""
"SV1156","GDQP102","L01","ly_thuyet","4.01,4.01","4.01","","","",""
"SV1156","INT1002","L01","ly_thuyet","5.22,5.22","5.22","","","",""
"SV1157","INT1002","L01","ly_thuyet","7.48,7.48","7.48","","","",""
"SV1157","GDQP102","L01","ly_thuyet","6.97,6.97","6.97","","","",""
"SV1157","GDTC101","L01","thuc_hanh","","","6.96,3.06,6.96","","",""
"SV1157","INT1003","L01","tich_hop","","","","6.25","1.52,5.72","1.52"
"SV1158","INT1002","L01","ly_thuyet","8.18,8.18","8.18","","","",""
"SV1158","INT1003","L01","tich_hop","","","","4.88","0.6,4.29","0.6"
"SV1159","INT1002","L01","ly_thuyet","3.78,3.78","3.78","","","",""
"SV1159","INT1003","L01","tich_hop","","","","1.61","0.76,6.4","0.76"
"SV1159","INT1001","L01","tich_hop","","","","8.44","2.55,3.69","2.55"
"SV1159","GDQP102","L01","ly_thuyet","9.79,9.79","9.79","","","",""
"SV1160","GDQP102","L01","ly_thuyet","9.55,9.55","9.55","","","",""
"SV1160","INT1001","L01","tich_hop","","","","7.79","1.72,6.8","1.72"
"SV1160","GDTC101","L01","thuc_hanh","","","6.5,2.57,6.5","","",""
"SV1161","GDQP102","L01","ly_thuyet","9.93,9.93","9.93","","","",""
"SV1161","INT1003","L01","tich_hop","","","","7.88","0.63,6.8","0.63"
"SV1161","GDTC101","L01","thuc_hanh","","","6.05,5.03,6.05","","",""
"SV1161","INT1001","L01","tich_hop","","","","7.07","4.87,4.45","4.87"
"SV1162","INT1002","L01","ly_thuyet","2.3,2.3","2.3","","","",""
"SV1162","GDTC101","L01","thuc_hanh","","","7.7,3.21,7.7","","",""
"SV1162","INT1001","L01","tich_hop","","","","5.33","1.68,8.4","1.68"
"SV1162","INT1003","L01","tich_hop","","","","4.03","6.22,4.48","6.22"
"SV1163","INT1003","L01","tich_hop","","","","5.94","1.3,3.19","1.3"
"SV1163","GDTC101","L01","thuc_hanh","","","5.44,0.51,5.44","","",""
"SV1163","INT1001","L01","tich_hop","","","","1.32","4.07,4.66","4.07"
"SV1164","INT1001","L01","tich_hop","","","","1.52","3.14,5.14","3.14"
"SV1164","GDTC101","L01","thuc_hanh","","","3.58,2.78,3.58","","",""
"SV1164","GDQP102","L01","ly_thuyet","3.78,3.78","3.78","","","",""
"SV1165","INT1002","L01","ly_thuyet","6.02,6.02","6.02","","","",""
"SV1165","INT1003","L01","tich_hop","","","","7.24","1.91,4.5","1.91"
"SV1165","GDQP102","L01","ly_thuyet","0.36,0.36","0.36","","","",""
"SV1165","INT1001","L01","tich_hop","","","","2.52","3.47,2.22","3.47"
"SV1166","INT1003","L01","tich_hop","","","","7.01","5.79,4.21","5.79"
"SV1166","INT1001","L01","tich_hop","","","","3.91","5.52,3.58","5.52"
"SV1167","INT1002","L01","ly_thuyet","8.46,8.46","8.46","","","",""
"SV1167","INT1001","L01","tich_hop","","","","1.32","5.95,2.72","5.95"
"SV1167","GDTC101","L01","thuc_hanh","","","2.77,9.02,2.77","","",""
"SV1167","INT1003","L01","tich_hop","","","","7.71","5.59,4.45","5.59"
"SV1168","INT1001","L01","tich_hop","","","","1.3","9.28,3.93","9.28"
"SV1168","INT1003","L01","tich_hop","","","","6.34","9.34,6","9.34"
"SV1168","INT1002","L01","ly_thuyet","6.87,6.87","6.87","","","",""
"SV1168","GDQP102","L01","ly_thuyet","0.36,0.36","0.36","","","",""
"SV1169","GDQP102","L01","ly_thuyet","3.63,3.63","3.63","","","",""
"SV1169","GDTC101","L01","thuc_hanh","","","7.94,3.01,7.94","","",""
"SV1169","INT1002","L01","ly_thuyet","4.06,4.06","4.06","","","",""
"SV1169","INT1001","L01","tich_hop","","","","8.2","2.53,6.93","2.53"
"SV1170","GDQP102","L01","ly_thuyet","8.87,8.87","8.87","","","",""
"SV1170","GDTC101","L01","thuc_hanh","","","3.62,7.57,3.62","","",""
"SV1170","INT1003","L01","tich_hop","","","","7.91","0.42,4.97","0.42"
"SV1171","INT1002","L01","ly_thuyet","2.16,2.16","2.16","","","",""
"SV1171","INT1003","L01","tich_hop","","","","8.08","1.39,7.12","1.39"
"SV1172","INT1001","L01","tich_hop","","","","8.26","2.06,5.43","2.06"
"SV1172","INT1003","L01","tich_hop","","","","4.39","7.58,5.59","7.58"
"SV1172","GDQP102","L01","ly_thuyet","3.75,3.75","3.75","","","",""
"SV1172","GDTC101","L01","thuc_hanh","","","8.08,0.07,8.08","","",""
"SV1173","INT1002","L01","ly_thuyet","9.21,9.21","9.21","","","",""
"SV1173","GDTC101","L01","thuc_hanh","","","9.25,3.3,9.25","","",""
"SV1173","INT1003","L01","tich_hop","","","","5.59","4.33,5.26","4.33"
"SV1174","GDQP102","L01","ly_thuyet","3.4,3.4","3.4","","","",""
"SV1174","GDTC101","L01","thuc_hanh","","","2.93,3.41,2.93","","",""
"SV1174","INT1002","L01","ly_thuyet","3.29,3.29","3.29","","","",""
"SV1174","INT1001","L01","tich_hop","","","","7.99","2.56,3.81","2.56"
"SV1175","INT1003","L01","tich_hop","","","","1.34","0.66,3.35","0.66"
"SV1175","INT1002","L01","ly_thuyet","5.98,5.98","5.98","","","",""
"SV1176","INT1003","L01","tich_hop","","","","8.67","0.83,5.99","0.83"
"SV1176","INT1002","L01","ly_thuyet","7.33,7.33","7.33","","","",""
"SV1176","GDQP102","L01","ly_thuyet","3.9,3.9","3.9","","","",""
"SV1176","GDTC101","L01","thuc_hanh","","","6.65,5.03,6.65","","",""
"SV1177","INT1001","L01","tich_hop","","","","7.44","7.67,9.04","7.67"
"SV1177","GDQP102","L01","ly_thuyet","7.42,7.42","7.42","","","",""
"SV1177","GDTC101","L01","thuc_hanh","","","8.78,3.78,8.78","","",""
"SV1178","GDQP102","L01","ly_thuyet","1.59,1.59","1.59","","","",""
"SV1178","GDTC101","L01","thuc_hanh","","","4.11,3.11,4.11","","",""
"SV1179","INT1002","L01","ly_thuyet","0.02,0.02","0.02","","","",""
"SV1179","INT1003","L01","tich_hop","","","","5.16","6.5,3.13","6.5"
"SV1179","GDTC101","L01","thuc_hanh","","","6.09,9.92,6.09","","",""
"SV1179","GDQP102","L01","ly_thuyet","3.23,3.23","3.23","","","",""
"SV1180","GDTC101","L01","thuc_hanh","","","1.58,9.76,1.58","","",""
"SV1180","INT1002","L01","ly_thuyet","5.57,5.57","5.57","","","",""
"SV1180","GDQP102","L01","ly_thuyet","9.27,9.27","9.27","","","",""
"SV1180","INT1003","L01","tich_hop","","","","9.42","5.72,4.91","5.72"
"SV1181","INT1002","L01","ly_thuyet","2.4,2.4","2.4","","","",""
"SV1181","GDTC101","L01","thuc_hanh","","","4.16,2.85,4.16","","",""
"SV1181","INT1003","L01","tich_hop","","","","8.94","2.76,6.49","2.76"
"SV1181","GDQP102","L01","ly_thuyet","5.39,5.39","5.39","","","",""
"SV1182","INT1003","L01","tich_hop","","","","2.85","0.68,3.36","0.68"
"SV1182","GDQP102","L01","ly_thuyet","6.37,6.37","6.37","","","",""
"SV1183","INT1003","L01","tich_hop","","","","3.49","0.41,2.79","0.41"
"SV1183","INT1001","L01","tich_hop","","","","5.42","5.65,3.31","5.65"
"SV1183","GDQP102","L01","ly_thuyet","5.88,5.88","5.88","","","",""
"SV1184","INT1003","L01","tich_hop","","","","5.88","0.04,5.84","0.04"
"SV1184","INT1001","L01","tich_hop","","","","8.02","2.84,4.43","2.84"
"SV1184","GDTC101","L01","thuc_hanh","","","7.28,8.41,7.28","","",""
"SV1184","GDQP102","L01","ly_thuyet","9.68,9.68","9.68","","","",""
"SV1185","GDTC101","L01","thuc_hanh","","","7.25,5.48,7.25","","",""
"SV1185","INT1001","L01","tich_hop","","","","3.59","3.65,3.58","3.65"
"SV1185","GDQP102","L01","ly_thuyet","9.71,9.71","9.71","","","",""
"SV1185","INT1002","L01","ly_thuyet","9.33,9.33","9.33","","","",""
"SV1186","INT1001","L01","tich_hop","","","","5.39","0.89,8.27","0.89"
"SV1186","GDQP102","L01","ly_thuyet","2.01,2.01","2.01","","","",""
"SV1186","GDTC101","L01","thuc_hanh","","","7.37,8.45,7.37","","",""
"SV1187","GDTC101","L01","thuc_hanh","","","9.8,9.44,9.8","","",""
"SV1187","INT1001","L01","tich_hop","","","","3.95","1.18,2.73","1.18"
"SV1187","GDQP102","L01","ly_thuyet","3.75,3.75","3.75","","","",""
"SV1187","INT1003","L01","tich_hop","","","","6.52","1.62,6.22","1.62"
"SV1188","INT1002","L01","ly_thuyet","1.92,1.92","1.92","","","",""
"SV1188","GDQP102","L01","ly_thuyet","6.39,6.39","6.39","","","",""
"SV1189","GDQP102","L01","ly_thuyet","1.39,1.39","1.39","","","",""
"SV1189","INT1002","L01","ly_thuyet","8.76,8.76","8.76","","","",""
"SV1189","INT1003","L01","tich_hop","","","","4.51","9.67,7.56","9.67"
"SV1189","INT1001","L01","tich_hop","","","","8.61","2.33,8.84","2.33"
"SV1190","INT1001","L01","tich_hop","","","","2.34","1.07,4.42","1.07"
"SV1190","INT1003","L01","tich_hop","","","","1.45","2.17,4.13","2.17"
"SV1190","GDQP102","L01","ly_thuyet","5.55,5.55","5.55","","","",""
"SV1190","INT1002","L01","ly_thuyet","2.88,2.88","2.88","","","",""
"SV1191","GDQP102","L01","ly_thuyet","1.08,1.08","1.08","","","",""
"SV1191","INT1002","L01","ly_thuyet","0.11,0.11","0.11","","","",""
"SV1192","INT1003","L01","tich_hop","","","","4.43","1.74,2.79","1.74"
"SV1192","GDQP102","L01","ly_thuyet","4.11,4.11","4.11","","","",""
"SV1192","GDTC101","L01","thuc_hanh","","","8.56,8.34,8.56","","",""
"SV1193","INT1001","L01","tich_hop","","","","7.35","7.85,7.81","7.85"
"SV1193","GDQP102","L01","ly_thuyet","1.04,1.04","1.04","","","",""
"SV1193","INT1002","L01","ly_thuyet","8.07,8.07","8.07","","","",""
"SV1194","GDQP102","L01","ly_thuyet","0.63,0.63","0.63","","","",""
"SV1194","INT1002","L01","ly_thuyet","9.93,9.93","9.93","","","",""
"SV1195","INT1001","L01","tich_hop","","","","7.88","2.95,6.82","2.95"
"SV1195","GDTC101","L01","thuc_hanh","","","8.21,5.33,8.21","","",""
"SV1195","INT1002","L01","ly_thuyet","0.37,0.37","0.37","","","",""
"SV1195","INT1003","L01","tich_hop","","","","1.32","3.95,4.48","3.95"
"SV1196","GDQP102","L01","ly_thuyet","6.27,6.27","6.27","","","",""
"SV1196","INT1002","L01","ly_thuyet","3.02,3.02","3.02","","","",""
"SV1196","INT1003","L01","tich_hop","","","","5.02","7.19,7.7","7.19"
"SV1196","INT1001","L01","tich_hop","","","","7.86","3.97,4.08","3.97"
"SV1197","INT1003","L01","tich_hop","","","","1.12","5.5,5.82","5.5"
"SV1197","GDTC101","L01","thuc_hanh","","","7.41,7.35,7.41","","",""
"SV1197","INT1002","L01","ly_thuyet","9.29,9.29","9.29","","","",""
"SV1198","INT1002","L01","ly_thuyet","3.29,3.29","3.29","","","",""
"SV1198","INT1003","L01","tich_hop","","","","1.59","3.47,2.53","3.47"
"SV1198","INT1001","L01","tich_hop","","","","4.74","7.61,2.92","7.61"
"SV1198","GDQP102","L01","ly_thuyet","1.4,1.4","1.4","","","",""
"SV1199","INT1003","L01","tich_hop","","","","8.36","0.11,7.14","0.11"
"SV1199","INT1002","L01","ly_thuyet","5.31,5.31","5.31","","","",""
"SV1199","GDQP102","L01","ly_thuyet","2.67,2.67","2.67","","","",""
"SV1199","INT1001","L01","tich_hop","","","","9.83","7.27,4.46","7.27"
"SV1200","INT1002","L01","ly_thuyet","6.65,6.65","6.65","","","",""
"SV1200","INT1001","L01","tich_hop","","","","3.78","1.22,7.62","1.22"
"SV1200","GDTC101","L01","thuc_hanh","","","7.12,3.02,7.12","","",""
"SV1201","INT1002","L01","ly_thuyet","4.84,4.84","4.84","","","",""
"SV1201","GDTC101","L01","thuc_hanh","","","9.72,6.04,9.72","","",""
"SV1201","INT1003","L01","tich_hop","","","","3.26","5,6.34","5"
"SV1202","INT1002","L01","ly_thuyet","2.55,2.55","2.55","","","",""
"SV1202","GDQP102","L01","ly_thuyet","1.26,1.26","1.26","","","",""
"SV1202","INT1003","L01","tich_hop","","","","2.11","6.6,4.77","6.6"
"SV1203","INT1003","L01","tich_hop","","","","2.56","0.36,4.36","0.36"
"SV1203","GDQP102","L01","ly_thuyet","7.39,7.39","7.39","","","",""
"SV1203","INT1002","L01","ly_thuyet","2.01,2.01","2.01","","","",""
"SV1203","GDTC101","L01","thuc_hanh","","","2.76,3.08,2.76","","",""
"SV1204","GDTC101","L01","thuc_hanh","","","2.06,4.08,2.06","","",""
"SV1204","INT1002","L01","ly_thuyet","7.86,7.86","7.86","","","",""
"SV1205","INT1002","L01","ly_thuyet","6.04,6.04","6.04","","","",""
"SV1205","GDQP102","L01","ly_thuyet","8.19,8.19","8.19","","","",""
"SV1206","INT1001","L01","tich_hop","","","","1.65","9.59,1.99","9.59"
"SV1206","GDTC101","L01","thuc_hanh","","","2.74,7.9,2.74","","",""
"SV1207","INT1003","L01","tich_hop","","","","2.71","4.36,6.87","4.36"
"SV1207","GDTC101","L01","thuc_hanh","","","2.51,8.02,2.51","","",""
"SV1208","GDQP102","L01","ly_thuyet","1.73,1.73","1.73","","","",""
"SV1208","GDTC101","L01","thuc_hanh","","","8.65,9.45,8.65","","",""
"SV1208","INT1002","L01","ly_thuyet","3.3,3.3","3.3","","","",""
"SV1209","GDQP102","L01","ly_thuyet","7.06,7.06","7.06","","","",""
"SV1209","INT1003","L01","tich_hop","","","","3.14","7.49,6.97","7.49"
"SV1210","INT1003","L01","tich_hop","","","","7.65","7.26,6.32","7.26"
"SV1210","INT1001","L01","tich_hop","","","","3.94","3.3,4.73","3.3"
"SV1211","GDQP102","L01","ly_thuyet","5.57,5.57","5.57","","","",""
"SV1211","INT1003","L01","tich_hop","","","","1.99","1.99,3.18","1.99"
"SV1212","GDTC101","L01","thuc_hanh","","","1.03,3.52,1.03","","",""
"SV1212","INT1003","L01","tich_hop","","","","4.5","8.61,3.23","8.61"
"SV1213","INT1002","L01","ly_thuyet","1.81,1.81","1.81","","","",""
"SV1213","INT1003","L01","tich_hop","","","","7.37","5.15,8.22","5.15"
"SV1213","INT1001","L01","tich_hop","","","","6.67","9.05,6.52","9.05"
"SV1213","GDTC101","L01","thuc_hanh","","","9.54,5.66,9.54","","",""
"SV1214","GDTC101","L01","thuc_hanh","","","8.16,2.78,8.16","","",""
"SV1214","GDQP102","L01","ly_thuyet","1.22,1.22","1.22","","","",""
"SV1214","INT1003","L01","tich_hop","","","","4.59","0.9,7.31","0.9"
"SV1215","INT1002","L01","ly_thuyet","2.14,2.14","2.14","","","",""
"SV1215","INT1001","L01","tich_hop","","","","1.97","9.83,2.93","9.83"
"SV1216","INT1003","L01","tich_hop","","","","1.4","4.92,5.54","4.92"
"SV1216","GDQP102","L01","ly_thuyet","6.82,6.82","6.82","","","",""
"SV1216","GDTC101","L01","thuc_hanh","","","4.33,2.39,4.33","","",""
"SV1217","INT1001","L01","tich_hop","","","","9.46","6.59,6.3","6.59"
"SV1217","INT1002","L01","ly_thuyet","1.29,1.29","1.29","","","",""
"SV1218","GDQP102","L01","ly_thuyet","7.42,7.42","7.42","","","",""
"SV1218","GDTC101","L01","thuc_hanh","","","3.09,5.15,3.09","","",""
"SV1219","INT1002","L01","ly_thuyet","7.08,7.08","7.08","","","",""
"SV1219","INT1003","L01","tich_hop","","","","3.81","7.07,2.88","7.07"
"SV1219","GDTC101","L01","thuc_hanh","","","6.06,5.47,6.06","","",""
"SV1220","INT1002","L01","ly_thuyet","2.18,2.18","2.18","","","",""
